helpful,unixReviewTime,reviewerID,reviewText,reviewTime,overall,asin,summary,reviewerName
"[0, 0]",1376352000,A24PZZFFOK4TM5,"I am not a pro, but I like the effect of being able to see deeper into water and capture rays of sunlight. Brings colors to life and protects my lense and camera sensor from damaging UV light.","08 13, 2013",4.0,B00004ZC8Y,Vivid Photos,Tim
"[0, 0]",1401580800,A2V0GTEIX85WHR,"Use when you need to cut down on too many reflective surfaces messing up your shot. Works as intended, well.","06 1, 2014",4.0,B00004ZC8Y,Use when you need.....,timothy andrew neal
"[0, 0]",1392163200,A18U5ODJ2H6BKU,"I thought I could always fix some pictures in post production, but since I got this filter, my pictures are much better. THe blue and the green really come out very well, and the contrast is awesome. I will have to buy more filters for my other lenses, as I get tired of switching it all the time...Now I can't do without it.","02 12, 2014",5.0,B00004ZC8Y,Awesome Polarizer.,TizianaP.81
"[1, 2]",1314230400,A1QRJ32OKM0EVU,"Item arrived as expected.PRO: it does take glare out of pictures, it makes the green and blue really stand out in your photos.CON: it is difficult to rotate with hood in place, also difficult to find the correct area for the optimum picture.  these are not problems of the polarizer filter, but of me the operator.I would not recommend using this filter inside.","08 25, 2011",4.0,B00004ZC8Y,Circular Polarizer,"T. Labadie ""TJ"""
"[0, 1]",1309996800,A2GLMHYUFE9SIT,"This polarizing filter fits fine on the 55mm lenses of my Sony Alpha camera.  However, when I first removed the filter from the case it was very dirty.  I don't expect to start out by having to clean a camera accessory before it can be used.  I'm in doubt about this having been a factory sealed item.","07 7, 2011",3.0,B00004ZC8Y,Fits but Dirty,T. L. McCarty
"[0, 1]",1385078400,AXKOFQ3C2H0L1,"Everyone always says that you should use a CPL filter to really make your landscape photos pop. I'm not entirely sold on that, though. There've been a few shots with a lot of glare or a really bright sky where it's helped - and there's been just as many shots where it seemed like it was helping, only to cause the photo to look horrendous and unnatural once I loaded it onto my computer.Perhaps I just need to get better at learning when to use it and when not to, but it seems that much of the benefit of this filter can be achieved by shooting in RAW and doing a bit of creative curve-balancing in Lightroom.","11 22, 2013",3.0,B00004ZC8Y,Mixed results,"Todd Medema ""Entrepreneur, photographer, tech..."
"[0, 0]",1374796800,A2P2BIAJOY7QQL,"The filter is very easy to screw on and very easy to shift when shooting landscape, then moving to portrait.The lens brings out beautiful colors, and sometimes totally removes all glare. It was definitely worth the extra money to get a good polarized lens!","07 26, 2013",5.0,B00004ZC8Y,Works like a charm!,Tomas
"[0, 0]",1402617600,A1MJYEIW210OMN,Exactly as described - great quality - perfect for the job and really easy to useExactly what I wanted,"06 13, 2014",5.0,B00004ZC8Y,Perfect,"Tom Tom man ""Paul"""
"[0, 0]",1358812800,A3GPNBSC0MXBQM,"Helps reduce the solar glare off water, shooting directly into the sun and allows me to take water fall shots without have me to  use a longer shutter to create that smooth stream water fall effect when not using a tripodThough I not see a huge difference when turning the circular polarizer, but it does work well and is made from glass and not plastic","01 22, 2013",4.0,B00004ZC8Y,Polarizer,Tork2003
"[0, 0]",1386979200,A1U1K0XQ396C2X,This poloarized lens fits well and does what it says it will do. I'm happy with the purchase. The price was right too.,"12 14, 2013",5.0,B00004ZC8Y,Great,"Tuckamore ""Tuck"""
"[0, 1]",1384560000,A3L3Z6O0PSB2WD,"This item saved me $450 when it cracked on my Tamron 18-270 mm lens.  $10 vs. $450.  As my daughter would say, DUH....","11 16, 2013",5.0,B00004ZC8Y,Be forewarned out there,TVB
"[0, 4]",1235779200,A3W3DKBMLNN437,I like Tiffen more than my Hoya. But I think the ring is a little thicker.,"02 28, 2009",5.0,B00004ZC8Y,Good CPL,T. Zhou
"[0, 0]",1387670400,A96AON1A885W9,"Tiffen make a good &#34;middle of the road&#34; polarizer.  This is one of them.  No issues, and better than generics.  Price on these is really good, and the quality makes for great pictures.","12 22, 2013",5.0,B00004ZC8Y,Good quality polarizer,"UltraRider ""UltraRider"""
"[2, 2]",1386115200,A9FGS1BXVRBUX,"Honestly, it does not do anything. Literally, nothing at all. Aside from lower picture quality. It is very cheap, so really cant be upset. If you want a Circular polarizer, get something nicer.","12 4, 2013",2.0,B00004ZC8Y,Does nothing.,Vatolicious
"[0, 0]",1370390400,A1H8GT7I9M0WGL,This polarizer helps when I'm looking to enhance the colors and mood of my picture without overpowering it. Makes things &#34;pop&#34; a bit more- blues and greens especially. Doesn't seem to work on my Canon 70-300 lens but perfect for the 18-55mm.,"06 5, 2013",4.0,B00004ZC8Y,AWESOME!,Vermonstergirl
"[4, 5]",1316476800,A3GBL2GYZDJ2VR,"I recently purchased this CPL for a trip to Orlando.  77mm is an awfully big filter size and when you get into this range, prices just really seem to climb.  I know some people don't have trouble dropping 150 dollars on a filter, but when I really don't use it that often, this filter seemed much more what I was looking for.Basically, it is a simple, uncoated polarizing filter.  Construction is decent.  I found the filter had a tendency to stick a little, but never had any trouble getting it off.As others have said, it isn't super strong, but does make your skies bluer in a nice, not over bearing way. I did shoot into the sun occasionally with the filter on and found that it did increase flare slightly, but not too badly.  Certainly it doesn't soak up enough light to be used as a neutral density filter.All in all, I am pleased with this purchase.  If I were a professional photographer, I probably would opt for one of the multi coated options, but as it is, I found it very good for the price and more than adequate for my needs.","09 20, 2011",4.0,B00004ZC8Y,Excellent Circular Polarizer,V. Waldron
"[0, 0]",1369008000,A1L48RADH5DG2E,Great quality.  I'd recommend this to anyone who does a lot of outdoor work.  You can't go wrong with something at this price.,"05 20, 2013",5.0,B00004ZC8Y,Nice clean pictures,VXV
"[1, 1]",1401667200,A3VGTUB2MNYROV,You can check the polarization extinction by holding the outside (non-threaded) side to your LCD monitor and rotating it. It is almost entirely dark at 45 deg angle when I try this. I have a polarized laser pointer that I used to determine the polarization angle of this filter. It makes my LCD monitor dark when the polarization of the filter is oriented along 1:30 - 7:30 (12:00 being upright -- this means my LCD monitor is polarized along the 10:30 - 4:30 line). Don't know if all LCD monitors have the same polarization.Quality looks good. It is easy to rotate after I have it screwed on to my camera lens. I scratched a line along the edge to mark the polarization. I gave it 4 stars because I bought another CPL (Goja) that is just as good for &#60; 1/2 the price.,"06 2, 2014",4.0,B00004ZC8Y,Good CPL,Wayne S. Pelouch
"[1, 2]",1378252800,A38NELQT98S4H8,"Tiffin doesn't claim that this is a multi coated filter (and at this price point, you shouldn't expect it to be), but just to dispel and lingering thoughts....it isn't.It is, however, a good budget level filter.  It has more glare and light loss when compared with a coated filter, but it works just fine for most applications.","09 4, 2013",4.0,B00004ZC8Y,Absolutely NOT a coated filter,W. B. Halper
"[0, 0]",1363478400,A11H521KXMKNHE,"a Polarized lens filter that works great.  Packaged in original packaging, shipped very quickly.  I would definitely recommend it for anyone.","03 17, 2013",5.0,B00004ZC8Y,Camera filter,"Wendy Purcell ""wendy wrocks"""
"[0, 0]",1402358400,A1W858UT8HC0AU,"I seated this on my Nikon 70-200 2.8 VRII lens, The thread depth is very narrow and difficult to seat on the lens.  Unfortunately I have discovered that putting it on the lens was the least of my isues.  Getting it off is a whole new challenge in its own right.  Might as well order the filter removal tool when you buy this filter.  I will say functionally it did a nice job on my photos, but getting this filter off my lens has jaded me on this product.","06 10, 2014",2.0,B00004ZC8Y,"Hope you like it on, because it is not coming off",Wildtrk
"[0, 0]",1372636800,A7KVU8N30SQQI,This great quality Polarizer is attached on my Nikon D600. It is always on my camera unless I am shooting indoor or in low light situation. Great for details when shooting outdoors especially when eliminating reflection from your subject. I would highly recommend this filter.,"07 1, 2013",5.0,B00004ZC8Y,Great Polarizer,William Perry
"[0, 0]",1383091200,A365S0NLE69831,"It is well built and is not too harsh of a polarizer, gives a nice even polarization effect to your pictures.","10 30, 2013",5.0,B00004ZC8Y,Good polarizer,Winter
"[0, 0]",1395878400,A15HQ3V82ANDX,This is the only Polarizer I have owned but it seems to do its job just fine.  I have used it to capture fish under the water.,"03 27, 2014",5.0,B00004ZC8Y,Works,worker bee
"[0, 0]",1366502400,A3CGQJYMSDLYAI,Great for taking out glare and keeps the picture looking sharp and no discoloration . Use the lens filter it is good.,"04 21, 2013",5.0,B00004ZC8Y,Good filter,yehe
