reviewTime,helpful,overall,summary,asin,reviewerName,reviewerID,reviewText,unixReviewTime
"04 18, 2007","[1, 1]",5.0,Great keyboard! Very comfortable!,B000A6PPOK,Amazon Customer,AATEWUN78BXC1,"I could never use the Microsoft Natural Keyboards, the ones with the big ugly split, which felt anything but natural to me. But I tried out the Microsoft Comfort Curve keyboards, which curve but are pretty flat, and liked them. Then I tried this one and liked it even more. After using it for about three weeks I want to buy another one for my office at work.Some of the Comfort Curve keyboards are just too thin; their key travel is so short it's like your fingers are walking on concrete. But the key travel on this one is very very nice. Also, many of the other Microsoft keyboards have an usuable layout of the Insert, Delete, Home, End, Page Up, Page Down keys. This one has the classic, correct, layout. The wrist rest is also surprisingly comfotable. Microsoft really did a great job on this one!Some minor negatives: 1) It's usb only, and won't work with a USB-to-PS2 adaptor.2) The program that allows you to program the extra multimedia keys isn't particularly flexible.3) The function keys have the keyname (F1, F2, etc.,) on the front, where it's hard to read of the lighting isn't good.UPDATE August 2012: Five years later this keyboard is still going strong. I'm a programmer and am on the keyboard either at the office or at home every day for hours on end. I guess I'd been taking the keyboard for granted, but last week I traveled to a different office to do some work, and they didn't have this keyboard. I really missed it, and just sent in a request to get one purchased for the other office before I go there again.",1176854400
"02 8, 2011","[1, 1]",1.0,Doesnt work...,B000A6PPOK,Amazon Customer,A1UUME984MMPOZ,"I know i probably got a bum unit, but mine stopped working soon after i got it. Worst part is, its borderline impossible to get a hold of microsoft for a replacement. So i ended up witha 35 dollar hunk of plastic.",1297123200
"12 8, 2011","[1, 2]",1.0,"Yes, the spacebar is (still) terrible.",B000A6PPOK,Amazon Customer,A1R02SWUU42SRN,"As has been stated, the spacebar is harder to push than other keys and significantly louder.  I purchased it despite seeing these complaints because someone commented that he thought it had been fixed.  It has not as of 12/8/2011.  It's quite disappointing to see Microsoft not bothering to fix this one glaring issue on one of the most used keys.  It was probably worth a shot to try a cheap alternative to the ~$100 goldtouch/kinesis keyboards I had been buying but in my case it didn't end well >.>",1323302400
"04 24, 2006","[5, 5]",4.0,from a non-ergonomic user,B000A6PPOK,Amazon Customer,A1NTMBGQTAJ0TR,"I never had any interest in, nor liked ergonomic keyboards...I was looking for a keyboard that felt good under my fingers and would be quieter than most keyboards.  So I went around to a few stores and quickly tested out all the keyboards that were out on display.  This happened to be the single one that got my attention, strictly based on how it felt under my fingers and that the clack of the keys was considerably muted compared to the others.I've had two qualms with it:1) because it is an ergonomic keyobard and so that keys are divided into two sets, I have learned that I used to hit the ""B"" key with my right hand, which is not really allowed with an ergonomic keyboard.  but that's my problem.2) the spacebar is harder to press than necessary.  I think I've gotten used to it pretty quickly though, because I don't notice that anymore.  But that was my biggest immediate concern when I first set it up on my desk.I kept the plastic stand under it for the first few weeks... I kind of liked that downward slope angle..  But then I tried without, and the keyboard definitely sits nicer on my lap when there's no stand under it (there are two built-in flip-up short legs on the back also... that's cool.)This is also my first Microsoft keyboard..  not too shabby...I'm quite happy with this keyboard. :)",1145836800
"03 25, 2014","[0, 0]",5.0,Comfortable and well built,B000A6PPOK,"Amazon Customer ""hughster""",A2VS9AKSIA487A,"First off I purchased this because I've been havin RSS issues, figuring a different layout would help. It has, and has been surprisingly easy to get used to, I thought the split KB might throw me off, but it seems natural and very comfortable, and has even helped with my lousy typing skills. If you are used to QWERTY boards and just need a change, this is worth a try. If you are a hunt a pecker type, might be a little more difficult.No real problems with sticky keys, space bar can snag a bit if hit at a wrong angle.Down side-I tried installing the MS drivers for this and had many issues. Mostly works fine with basic drivers, but if want all the features the software is needed. Could just be some conflict on my setup.",1395705600
"04 24, 2014","[0, 0]",5.0,"Rebuy this keyboard every few years, love it!",B000A6PPOK,"Amazon Customer ""JR""",A2KSBTER83J3V3,"That may not sound like much of an endorsement, but it's not the keyboard's fault that my SO POUNDS on the keys so much she takes the paint off of them.  The keyboard holds up just fine through all of her abuse, but loses the letter paints.  I'll still keep buying one every couple of years as nothing else compares.  She was having serious wrist pain, even when not working, for months, a few days after using this keyboard, the wrist pain has never returned.They may be a little weird to get used to, but not as bad as you think, you'll have it within minutes.  Totally worth it to reduce the stress on your wrist.",1398297600
"03 24, 2007","[2, 2]",5.0,Excellent keyboard,B000A6PPOK,"Amazon Customer ""kahohito""",A1K84GJLQWFIQ7,"I needed a new keyboard when my old one started malfunctioning.  I had several requirements as I started shopping: ergonomic design, several assignable keys, a regular ""Delete"" key instead of the new long ones, and a wire (I'm REALLY tired of all my wireless gadgets interfering with each other).  This fit my requirements perfectly.This has been an excellent keyboard, although the ergonomic design has taken some getting used to after years of typing on a flat keyboard.  I assigned the buttons to my most common applications, and the process was incredibly easy.  I reassigned the ""Back"" and ""Forward"" keys to work with Windows Media Player, and I can easily skip tracks I don't feel like listening to.  The wrist rest isn't as cushioned as I might like, but it serves the purpose for all but the longest days at the keyboard.Overall, I've had no complaints.  This keyboard does exactly what I wanted it to do, and it hasn't given me even one single problem (knock on wood!).  A great buy.",1174694400
"08 11, 2011","[0, 0]",5.0,Love this keyboard,B000A6PPOK,"Amazon Customer ""LHarris""",AHRF3XVQMDNJI,"I'm finally leaving a review for this keyboard (the 4th I've purchased). I've bought 3 as gifts, and finally got one for myself based on both the Amazon reviews and personal comments I got back. One of the people I purchased this for originally has had carpal tunnel surgery 3 times, and he says using this keyboard makes a noticeable difference in his pain level. It takes a little bit of getting used to the split in the center, but it's perfectly manageable. My only real complaint is the space bar. It makes a much louder CLACKing noise than any other keyboard I've ever used, but it's the same way on all 4 of the keyboards that I've bought, so it's not broken, it's just a design issue. The customization software is great, I've modified all of the function keys at the top for my daily use and have some custom macros for others. No need to go drop $80+ on a ""fancy"" ergonomic keyboard, when this one works great.",1313020800
"03 21, 2013","[0, 0]",5.0,Perfect for protecting against carpal tunnel.,B000A6PPOK,"Amazon Customer ""Mostly Harmless""",A1QFUXEQ97M27Y,"I'm on a computer all day @ my job, and then a lot more @ home. So I'm pretty much just always on my computer, which means I type a lot, and therefor have had some minor carpal tunnel issues over the years. I never realized how cramped a standard keyboard is, until I saw that one of my coworkers had this one. I bought one for myself @ home, and loved it so much that I bought a 2nd one to use @ my job. It's great!",1363824000
"01 10, 2012","[0, 0]",4.0,Good basic ergonomic keyboard,B000A6PPOK,"Amazon Customer ""remo""",A22SZV0N4O2FQM,"I bought this keyboard to use at work after I had wrist surgery.  I couldn't turn my wrist at all to use the space saver keyboards they give us, so I had to find another solution.  This worked great.  Anyone who has used an ergonomic keyboard will feel right at home, and those that are just switching won't take long to get used to it.  I can now type without bent wrists which is great whether you've had problems or not.  I would suggest that everyone who uses a keyboard a lot switch as soon as possible or you'll end up like me.As a keyboard, it has some nice features such as forward, back, and favorite buttons for internet use. Also has a calculator button.  Has good tactile feedback and is not overly loud.  It is not overly soft/mushy like some keyboards are which is a good thing.I would recommend this to anyone looking for any affordable keyboard.  Don't hurt your wrists if you don't have to.",1326153600
