helpful,unixReviewTime,reviewerID,reviewText,reviewTime,overall,asin,summary,reviewerName
"[1, 1]",1247702400,A2LYL1FEOLWFSJ,"I'd been looking for some comfortable, affordable headphones that provide great sound and came across the reviews for these Koss PortaPro Headphones. The reviews do not lie...these are absolutely perfect for my purposes.I use these with my MP3 and PMP players, as well as my Blackberry Curve if I'm listening to music on it, and have found the sound to be phenomenal.  Now, I'm no audiophile but these definitely give me more detail than previous headphones I've owned so I'm very happy with them.  They are also extremely comfortable...I needed some over-the-head phones because I've always found earbuds and over-the-ear phones to be painful after awhile (I wear glasses, which are a definite factor).  These have been very comfortable on my ears and I can wear them for hours.  I have not had the hair catching issue that some people mention, so I've been lucky with that as well.Definitely worth the price, and if they ever break down I know Koss will provide me with a new pair.  I know they may look a little strange, but I've never had people comment on that - they just want to know if they are good and what kind they are.The only con is I wish the wire to connect to my devices was a little longer - not a lot, but just a few inches to provide a little extra give.  However, most headphone wires are WAYYY too long, so this is a very minor con.These are not noise-cancelling phones, and they were not purchased for use on planes (I have some foam ear buds I use for that purpose) so I can't comment on how they would work in that situation - I think too much noise would definitely get through.  So just use these in everyday situations (walks, in cars when others are driving, etc.) where it is actually a good thing to hear some of what is going on around you for safety purposes.All in all, I am very pleased with this purchase and highly recommend these headphones to anyone.","07 16, 2009",5.0,B00001P4ZH,Great headphones!,E. OMalley
"[2, 2]",1367884800,AJXQJ5KGNLRVS,"I bought a pair for my family computer 5 years ago. Aside from replacing the ear pads once in the 5 years - they have sounded phenomenal and have provided years of good and satisfying use!  The independent reviews speak for themselves. Allow me to put it this way: Koss does not make many models of headphones,have been pulled out of bankruptcy in the 80's because of these headphones, and have not changed the design since their introduction in 1984. With that said, these headphones keep the company profitable - so let that be a testament of how good they are. Furthermore, companies do not change their designs if they struck gold - look at the German car makers and American muscle. They have not changed, have the same accents, and characteristics because you don't fix things that are not broken.Sound Quality:I bought AKG Q460s and they were horrible for the price. I had to sell those nightmares off to buy these. It served me right for considering anything but Koss. After hearing such bad headphones I missed the PPs because I am currently away. I needed these to remind me of home. These sound very well balanced, have great bass, and crisp mids, and lighter treble. I think that bass heads will not like these, but will nonetheless appreciate the sound quality and accuracy of these fairly neutral headphones. They do let in/out sound as they are padded and open air, but they are good for quieter environments and very comfortable. The open airs are better because the diaphragm vibrates freely which makes the bass sound less punchy and boxy. These are also very warm headphones with a presence of mids.Pros: Great sound and lifetime warranty.Cons: They are a little awkward because of the metal band, but you will get over it when you hear how good they are.If you are buying online and don't have the time to test them. Just buy these. It's a no brainer. These are the most liked and most reviewed headphones for a reason. If reviews don't convince you - I don't know what will!","05 7, 2013",5.0,B00001P4ZH,Best headphones! My second pair!,Epic Review
"[4, 4]",1330646400,A3SWLDY5FWIDNL,"I've been saying for years that these are the best headphones you can buy for under $100. That might not be correct, though... You may have to go up to $250 to find cans as good as these. For the price, they simply cannot be beat. They are light, super-comfortable, and they sound great. The only downside to these headphones is that if you fold them up and wrap the cord around frequently, the cord *will* break. It's not even a matter of ""if"", it's a matter of ""when"". I've gone through 4 or so pairs of these things. They're cheap though, so it doesn't bother me.","03 2, 2012",5.0,B00001P4ZH,The best headphone under $100,Eric C. Williams
"[1, 1]",1353024000,A3QR5KBKZFDONP,"I love these, they are the best head phones on the market in my opinion. Great sound, cheap, lifetime warranty.As an example: I sometimes use these when I edit movies, while others usually wear these really big and expensive ones from Sennheiser or Sony. One day some guy came over and almost laughed at me for using such small head phones, so I let him give it a try, and he was really impressed.The sound is nice and crispy, plays low mid and high tones equally well. I listen to black and death metal and these work really well for that.","11 16, 2012",5.0,B00001P4ZH,Best head phones out there,Eskil
"[1, 1]",1251331200,A3C6RYB83KD1GX,"You really can't beat the sound of the headphones for the price. They fit really well, sound amazing, look sweet and rival higher end headphones. I am going to pick up a set for work and home. Even though they are portable, I still forget them. :)","08 27, 2009",5.0,B00001P4ZH,Seriously in love with these. Going to buy a second pair.,"E. Tofslie ""E. Tofslie"""
"[2, 2]",1332115200,A3OGYYZ007ABGA,"I own several pairs of headphones and earbuds, ranging in price from $20 to over $500.  I've had a pair of these Koss PortaPro headphones for several months now, and used them on PCs for games and on an iPhone and an iPad for games, music and video.  These headhones have great sound with all the devices.  I like them so well that I just ordered 2 more pair.  It would be hard to beat them for the price.","03 19, 2012",5.0,B00001P4ZH,"Excellent headphones, great price",Eustis Gator Man
"[1, 1]",1392681600,A1KZP366BCW0CR,"I purchased these after reading many reviews and was not disappointed.  They do not have the best high range, but decent.  Great mid range and surprisingly good low end for the size and style.  They performed so well, that my 16 year old nephew ended up confiscating them as his.  When I called him out on the retro style, he shrugged and said &#34;have you heard these?&#34;  Enough said!","02 18, 2014",5.0,B00001P4ZH,amazong sound for price,Fixitguy
"[2, 2]",1327795200,APEJ8EJCC8PQ8,"The sound of these cans is good but there are others that are its equal that have some better ergonomics.  The ergonomics are good once you get them on, but the headband and the ""Tension Adjustment"" for the earpads are fiddly.  I find that the Sennheiser PX-100 or the AKG K420 offer equal performance with better usability and similar comfort.","01 29, 2012",4.0,B00001P4ZH,"Good sound, but there are others that are its equal.",F. Jones
"[1, 1]",1309564800,A1AXJJTN6GPQ0I,"Comfortable, sturdy, & decent sound. I certainly would buy other Koss products & I rec'd this one for those of us who can't wear those uncomfortable ear buds.","07 2, 2011",5.0,B00001P4ZH,More sound for the buck,"Floyd Hendry ""avid reader"""
"[2, 2]",1139443200,AZHXG4UKZZLAG,"I am very pleased with these headphones.  They produce great sound, are light weight and adjustable, and fold to a very compact size.My only complaint is that they came with an adapter for a large input jack (which is very rarely found) instead of an adapter for two prong jacks (which are required for using these headphones on an airplane).  I couldn't even find an adapter at Radio Shack so ended up listening to the audio on the airplane in one ear only.  Oh well, otherwise they're great.","02 9, 2006",5.0,B00001P4ZH,Super Headphones!,Flying Audiophile
