reviewTime,helpful,overall,summary,asin,reviewerName,reviewerID,reviewText,unixReviewTime
"03 5, 2014","[0, 0]",4.0,These were a gift,B0001FTVEK,Jen N.,ACPYT9KCCKX6X,"I am not sure how these are faring now, but they were happily received and they liked the quality.  They were pretty easy to setup and charge.",1393977600
"01 3, 2014","[1, 1]",3.0,Works great,B0001FTVEK,Jenn,A2JILAIDJAZ6I7,"It's a pretty cool product unfortunately if doesn't work if you're watching netflix on your xbox or playstation. It only works if you're watching cable tv, which I don't have. So it's almost useless with out cable.",1388707200
"11 25, 2013","[1, 1]",5.0,They're saving MY hearing . . .,B0001FTVEK,jenquick,A1MWFQI1XVFV2S,"My husband is hard of hearing, and to prevent me from going deaf from his TV volume, I bought him these headphones. They are perfect for our purposes. No problem getting them charged and set up. He can hear, and my ears don't bleed from the TV volume, so we're both happy. One thing to note is that they have to sit precisely right on the charging rack or they won't be charged. Make sure the light comes on when you place them back in the rack.",1385337600
"04 27, 2013","[0, 0]",5.0,great,B0001FTVEK,Jerry Bryant,A13OC7ZBTJBA8U,got these because I am hard of hearing and I had to keep the volume so high and with these I don't disturb anyone else,1367020800
"07 5, 2012","[0, 0]",5.0,Simplicity,B0001FTVEK,Jerry Doherty,A2ONESQTWC4GRJ,I bought this as a neccesity for my dad in a nursing home setting. They are easy for him to use and drop back on the charge/ transitter base easily. There was an issue with the tuning dial being adjacent to the volume but a little black tape fixed that. He loves the sound quality and capabilty of the volume being down on his telvision speakers while enjoying his viewing without disturbing his neighbors. Now I wish some of his more hearing impaired neighbors had them!,1341446400
"02 22, 2013","[0, 0]",4.0,Works with everything except iPad,B0001FTVEK,"Jewlz2963 ""jewlz2963""",A1BPEZTXGJNZEP,"Got these headphones on a special deal. They come with a couple of adapters for Tv, stereo and aux etc. I got them to listen to TV without bothering my spouse and for the price they sound pretty good. I like the charging stand, albeit you have to place the charger by the item you're listening to. They aren't super comfortable but they're definitely worth the price.",1361491200
"12 20, 2012","[0, 0]",1.0,"Uncomfortable, noise producing, interference gathering -- just don't.",B0001FTVEK,jgentry,AFVHFU48J1ORY,"Trust me, you can find better headphones on here. These headphones are just bad.* They are super uncomfortable to wear on the head -- and overheat your ears.* When the audio stops coming from the computer you are overwhelmed with a loud buzzing noise.* Requires bulky non-standard charging stand.Save yourself the trouble, buy a tiny Bluetooth adapter (10 dollars) and a pair of Bluetooth headphones (I recommend Kinivo, for $30).",1355961600
"04 15, 2014","[0, 0]",5.0,Perfect for watching TV and not disturbing your partner,B0001FTVEK,jhawk24,A3J36MS3NNHV0B,"I purchased these for my husband so he can watch TV while I'm sleeping and the sound won't bother me. Once we figured out how to hook these up, he absolutely loves them. They are well made and they are comfortable on his head as he's laying in bed watching.A helpful hint: The instructions aren't wildly clear about how to hook these up. They say to plug it into the &#34;audio source&#34; and we assumed that meant into the Audio outputs on the TV. Nope. My husband looked up a YouTube tutorial on them and he figured out we had to plug these into the Audio outputs on our DirecTV box.Also, depending on proximity to your neighbors, you may be able to pick up phone conversations, which is disturbing.",1397520000
"12 7, 2011","[0, 0]",5.0,excellent sound quality,B0001FTVEK,J. Hofker,A2KRLBV4ZNRYME,after seeing the advertisements on tv decided to check the reviews on this product and glad i purchased this instead of wasting money-the sound quality is excellent-easy to replace on charger,1323216000
"08 8, 2011","[0, 0]",5.0,The Best,B0001FTVEK,JimG,AEUB1TY6ZDIHU,"I have been watching TV with wireless headsets for over ten years.  These are the most natural best sounding wireless headsets I have ever owned.  The stereo seperation and base response are fantastic.  Finally, headsets that are not too tight.",1312761600
"05 31, 2013","[0, 0]",3.0,A lot of background hiss,B0001FTVEK,Jim Gordon,AE15BDK8RVQAY,"I got this used from Amazon so the price was lower and still appeared like new in the box. It makes hiss even when standing next to the antenna, one of the 3 selectable channels was a bit better but I will use these less because of the hiss and would have returned them if I paid full price. The concept is good and reception will go through multiple metal walls.Edit - a few days later - hiss not as bad as the first day of use(after charging) but still present. They stay on my head pretty well without feeling too tight, due to the large surface area of the full ear coverage. I like a sensible volume level but it occurs to me that many won't like these because as soon as you try to turn up the volume to rock out or drown out ambient noise, the distortion becomes quite bad. Worth a try if you want moderate volume levels. but the volume amp needs to be re-designed.",1369958400
"02 11, 2010","[1, 1]",4.0,Mostly Good,B0001FTVEK,jim,A2H7878HZGMKEJ,"I've only been using this gadget for a little more than a week.  Overall I'd rather have it than not.  Here are my comments.Pros:o  Wirelesso  Easily recharged (I would have regretted getting one where I had to remove the batteries to recharge -- a pain)o  When tuned to frequency (see cons below), the sound quality is good enough for me but I'm not fussy.o  My purpose was to watch TV late at night without disturbing my wife -- it works for that.Cons:o  When I walk around with it on I get pops, snaps & static.  (When lying still this rarely happens.)o  It doesn't lock on the frequency of the sending unit.  You have to manually tune it to the frequency, and the tuning is sensitive/fussy. Once tuned to frequency it stays on frequency until the tuning wheel is moved.  But, the tuning wheel is easily moved.  When I lay the headset on the bed the tuning wheel often gets bumped/moved requiring it be readjusted.  The tuning wheel is near the volume wheel.  When intending to adjust volume you may mess up the tuning instead.o  The ear pads are continuous cloth (no open area over the ear canal), so the pads can become a little warm.Followup:  I have now used it almost nightly for over two years and I am glad I bought it.  Everything I said in my review above is accurate, but if the review sounds negative that would be a wrong impression as I am happy with the unit.",1265846400
"03 5, 2013","[0, 0]",3.0,Headset Problem,B0001FTVEK,"Jimmy C ""jim9885""",A28IGDANHM2TMZ,"At least for me, he headphones clamp entirely too tight.  Sound is great, but trying to watch TV is not comfortable.",1362441600
"01 19, 2012","[0, 0]",5.0,finally,B0001FTVEK,jimmymac,AGD2AO0XQL08T,"After trying 4 other wireless headsets to use with my new flat screen TV I finally found the perfect set. I bought 4 other sets ranging from $19.95- $120.00 and bought the Sennheiser RS120's for around $60.00. Priced right in the middle but the performance is top notch. Compared to all the others, Sony included, these were the best sounding and easiest to wear pair I ever found. There was always a problem with the others. They were uncomfortable, they wouldn't work, static, too hot over my ears and odd sounding, not realistic sounding. From the minute I put these on I knew I had found the perfect pair. At a hell of a price, compared to whats out there under $150.00. I have only had them a short time but I am very pleased and see no reason to feel any differently. I bought these from Amazon and received them only a few days later. I have bought 5 different items from Amazon in the last couple of weeks and everything has arrived very promptly.",1326931200
